id,Name,quantity
1,saree,0
2,saree,0
3,saree,0
4,saree,0
5,saree,0
6,saree,0
7,saree,0
8,saree,0
9,saree,0
10,saree,0
11,saree,0
12,saree,0
13,saree,0
14,saree,0
15,saree,0
16,saree,0
17,saree,0
18,saree,0
19,saree,0
20,saree,0
21,saree,0
22,saree,0
23,saree,0
24,saree,0
25,saree,0
26,saree,0
27,saree,0
28,saree,0
29,saree,0
30,saree,0
31,saree,0
32,saree,0
33,saree,0
34,saree,0
35,saree,0
36,saree,0
37,saree,0
38,saree,0
39,saree,0
40,saree,0
41,saree,0
42,saree,0
43,saree,0
44,saree,0
45,saree,0
46,saree,0
47,saree,0
48,saree,0
49,saree,0
50,saree,0
51,saree,0
52,saree,0
53,saree,0
54,saree,0
55,saree,0
56,saree,0
57,saree,0
58,saree,0
59,saree,0
60,saree,0
61,saree,0
62,saree,0
63,saree,0
64,saree,0
65,saree,0
66,saree,0
67,saree,0
68,saree,0
69,saree,0
70,saree,0
71,saree,0
72,saree,0
73,saree,0
74,saree,0
75,saree,0
76,saree,0
77,saree,0
78,saree,0
79,saree,0
80,saree,0
81,saree,0
82,saree,0
83,saree,0
84,saree,0
85,saree,0
86,saree,0
87,saree,0
88,saree,0
89,saree,0
90,saree,0
91,saree,0
92,saree,0
93,saree,0
94,saree,0
95,saree,0
96,saree,0
97,saree,0
98,saree,0
99,saree,0
100,saree,0
101,saree,0
102,saree,0
103,saree,0
104,saree,0
105,saree,0
106,saree,0
107,saree,0
108,saree,0
109,saree,0
110,saree,0
111,saree,0
112,saree,0
113,saree,0
114,saree,0
115,saree,0
116,saree,0
117,saree,0
118,saree,0
119,saree,0
120,saree,0
121,saree,0
122,saree,0
123,saree,0
124,saree,0
125,saree,0
126,saree,0
127,saree,0
128,saree,0
129,saree,0
130,saree,0
131,saree,0
132,saree,0
133,saree,0
134,saree,0
135,saree,0
136,saree,0
137,saree,0
138,saree,0
139,saree,0
140,saree,0
141,saree,0
142,saree,0
143,saree,0
144,saree,0
145,saree,0
146,saree,0
147,saree,0
148,saree,0
149,saree,0
150,saree,0
151,saree,0
152,saree,0
153,saree,0
154,saree,0
155,saree,0
156,saree,0
157,saree,0
158,saree,0
159,saree,0
160,saree,0
161,saree,0
162,saree,0
163,saree,0
164,saree,0
165,saree,0
166,saree,0
167,saree,0
168,saree,0
169,saree,0
170,saree,0
171,saree,0
172,saree,0
173,saree,0
174,saree,0
175,saree,0
176,saree,0
177,saree,0
178,saree,0
179,saree,0
180,saree,0
181,saree,0
182,saree,0
183,saree,0
184,saree,0
185,saree,0
186,saree,0
187,saree,0
188,saree,0
189,saree,0
190,saree,0
191,saree,0
192,saree,0
193,saree,0
194,saree,0
195,saree,0
196,saree,0
197,saree,0
198,saree,0
199,saree,0
200,saree,0
201,saree,0
202,saree,0
203,saree,0
204,saree,0
205,saree,0
206,saree,0
207,saree,0
208,saree,0
209,saree,0
210,saree,0
211,saree,0
212,saree,0
213,saree,0
214,saree,0
215,saree,0
216,saree,0
217,saree,0
218,saree,0
219,saree,0
220,saree,0
221,saree,0
222,saree,0
223,saree,0
224,saree,0
225,saree,0
226,saree,0
227,saree,0
228,saree,0
229,saree,0
230,saree,0
231,saree,0
232,saree,0
233,saree,0
234,saree,0
235,saree,0
236,saree,0
237,saree,0
238,saree,0
239,saree,0
240,saree,0
241,saree,0
242,saree,0
243,saree,0
244,saree,0
245,saree,0
246,saree,0
247,saree,0
248,saree,0
249,saree,0
250,saree,0
251,saree,0
252,saree,0
253,saree,0
254,saree,0
255,saree,0
256,saree,0
257,saree,0
258,saree,0
259,saree,0
260,saree,0
261,saree,0
262,saree,0
263,saree,0
264,saree,0
265,saree,0
266,saree,0
267,saree,0
268,saree,0
269,saree,0
270,saree,0
271,saree,0
272,saree,0
273,saree,0
274,saree,0
275,saree,0
276,saree,0
277,saree,0
278,saree,0
279,saree,0
280,saree,0
281,saree,0
282,saree,0
283,saree,0
284,saree,0
285,saree,0
286,saree,0
287,saree,0
288,saree,0
289,saree,0
290,saree,0
291,saree,0
292,saree,0
293,saree,0
294,saree,0
295,saree,0
296,saree,0
297,saree,0
298,saree,0
299,saree,0
300,saree,0
301,saree,0
302,saree,0
303,saree,0
304,saree,0
305,saree,0
306,saree,0
307,saree,0
308,saree,0
309,saree,0
310,saree,0
311,saree,0
312,saree,0
